dataset,task_type,fingerprint_type,split_method,run_label,model_name,hyperparameters,train_size,val_size,test_size,train_roc_auc,train_pr_auc,train_accuracy,train_mae,train_rmse,train_r2,val_roc_auc,val_pr_auc,val_accuracy,val_mae,val_rmse,val_r2,test_roc_auc,test_pr_auc,test_accuracy,test_mae,test_rmse,test_r2
freesolv,regression,morgan,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",514,64,64,,,,0.11928634471624308,0.2016578729119809,0.9589247432809128,,,,0.3257803334369728,0.677256793395379,0.6281559724071464,,,,0.27662575491599484,0.43073446951574973,0.7606555588743873
freesolv,regression,morgan,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",514,64,64,,,,0.11504666600475706,0.17641010662665133,0.9654360280048079,,,,0.4116913320882125,0.8805959940425426,0.5462717805462836,,,,0.3627573851815069,0.7585660868645338,0.4617450616475324
freesolv,regression,morgan,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",514,64,64,,,,0.12369189652824183,0.21497502797837031,0.9565876016620058,,,,0.27980180934283283,0.40876594831124236,0.755653611934181,,,,0.273676749846258,0.4605624282244574,0.7274796873773721
freesolv,regression,morgan,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",514,64,64,,,,0.11959125658442012,0.19722805623372516,0.9591541644801006,,,,0.28619611805637407,0.4853086122709104,0.771273775348156,,,,0.38005950373529357,0.7721091468844014,0.5556963605897907
hiv,classification,atompair,bm_scaffold,deterministic,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999810120573437,0.999278788409036,0.9999389294329598,,,,0.7571222143025691,0.2950268986535136,0.9760625305324866,,,,0.8120695458546943,0.3370780443702493,0.9623747862203762,,,
hiv,classification,atompair,butina_atompair,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999672113550281,0.9987412652102009,0.9999083941494397,,,,0.8210991562203408,0.32366297157700447,0.9677576941866145,,,,0.7740571367658031,0.30521595961432757,0.972391888590276,,,
hiv,classification,atompair,butina_atompair,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999685443742627,0.9987707871524318,0.9999083941494397,,,,0.8444934514637903,0.43297734057026016,0.9572545188080117,,,,0.7366341065269476,0.21828794239740895,0.9775225995602248,,,
hiv,classification,atompair,butina_atompair,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999801668237379,0.9991454838445958,0.9999389294329598,,,,0.7766655827733219,0.2680596226786214,0.9655593551538837,,,,0.8078912022656362,0.348255101724693,0.9667725384803323,,,
hiv,classification,atompair,butina_atompair,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999661906152981,0.9986894276000287,0.9999389294329598,,,,0.78100098406298,0.2992395323962629,0.9702002931118711,,,,0.8008578739827166,0.3915237867945108,0.9733691668702663,,,
hiv,classification,atompair,butina_atompair,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999690800339818,0.9987860605053575,0.9999083941494397,,,,0.8189053800874314,0.36567187763107695,0.969467513434294,,,,0.8066418413764403,0.3544251342658899,0.9587099926704129,,,
hiv,classification,atompair,butina_maccs,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999682451257424,0.9988721672296297,0.9999083941494397,,,,0.7775406248144576,0.24006412033131747,0.9704445530043967,,,,0.7170663366899926,0.19017819894361349,0.9709259711702908,,,
hiv,classification,atompair,butina_maccs,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999668300568332,0.9987365493182064,0.9999083941494397,,,,0.7699812788018432,0.2986959630710053,0.970933072789448,,,,0.7263441360439495,0.1842573456873972,0.9711702907402883,,,
hiv,classification,atompair,butina_maccs,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999664334789353,0.9987840477880524,0.9999083941494397,,,,0.7690205207264864,0.2752722139877589,0.9706888128969223,,,,0.7353088566922634,0.16557054757578626,0.9750794038602492,,,
hiv,classification,atompair,butina_maccs,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999624728680844,0.9986523239258309,0.9999083941494397,,,,0.7563002655827702,0.2484399262058904,0.9748412310698583,,,,0.7403733511522375,0.18026314657297887,0.9714146103102859,,,
hiv,classification,atompair,butina_maccs,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.999966478876139,0.9987558551876164,0.9999083941494397,,,,0.7770563844631595,0.2417185720593007,0.9697117733268197,,,,0.7393189243528524,0.17496444208551618,0.9726362081602736,,,
hiv,classification,atompair,butina_morgan,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999676458060315,0.9987817475791911,0.9999083941494397,,,,0.7994017419865684,0.3318716856727371,0.9706888128969223,,,,0.8252850435949026,0.21882192728579736,0.9711702907402883,,,
hiv,classification,atompair,butina_morgan,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999753483787597,0.9990709308754184,0.9999083941494397,,,,0.8148735889205466,0.39944449768771073,0.9697117733268197,,,,0.8437546979361294,0.4072277655393927,0.9623747862203762,,,
hiv,classification,atompair,butina_morgan,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999698646919168,0.9988697038297039,0.9999389294329598,,,,0.7554342006638826,0.21701933517344554,0.9675134342940889,,,,0.8257114608026491,0.35389470456256866,0.9714146103102859,,,
hiv,classification,atompair,butina_morgan,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999801657003167,0.999325679944987,0.9999389294329598,,,,0.7701749203819999,0.22023998507537235,0.970933072789448,,,,0.8142528420709892,0.2891224764726427,0.9701930124602981,,,
hiv,classification,atompair,butina_morgan,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999829919276627,0.9993326865025817,0.9999694647164798,,,,0.7769162850267793,0.31662725489838633,0.9699560332193454,,,,0.7882395382395382,0.24674400050271164,0.9682384559003177,,,
hiv,classification,atompair,random,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999834005751672,0.9993900448624903,0.9999389294329598,,,,0.8308081167000677,0.42678704158829855,0.9650708353688324,,,,0.8587785752259435,0.43170649095270747,0.9721475690202785,,,
hiv,classification,atompair,random,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999999999999999,1.0,1.0,,,,0.826353187274146,0.4483358066685964,0.9719101123595506,,,,0.8727845716438873,0.47619790601493106,0.9701930124602981,,,
hiv,classification,atompair,random,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999895156983445,0.9996470456992625,0.9999389294329598,,,,0.8363173161167394,0.4810998537057092,0.9699560332193454,,,,0.8630870088748162,0.4390324424219916,0.9726362081602736,,,
hiv,classification,atompair,random,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999670701132998,0.9986912080576165,0.9999083941494397,,,,0.8279034486902188,0.4738848434874462,0.9699560332193454,,,,0.8338151721696024,0.42373842376152276,0.9689714146103103,,,
hiv,classification,atompair,random,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999634643664206,0.998518546695247,0.9999389294329598,,,,0.8560542782198385,0.4791516634288091,0.9714215925744992,,,,0.828933234088804,0.41053831077792047,0.9743464451502566,,,
hiv,classification,maccs,bm_scaffold,deterministic,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.99824788071169,0.9303173936288396,0.9940150844300589,,,,0.7324185728568893,0.24742491672040298,0.9753297508549096,,,,0.8269469149707422,0.3791766055061984,0.9653066210603469,,,
hiv,classification,maccs,butina_atompair,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9986945170071745,0.9453618919796829,0.9955723838895845,,,,0.7979198848885755,0.34117581403925346,0.9675134342940889,,,,0.7337298795437587,0.28764137968556924,0.9736134864402639,,,
hiv,classification,maccs,butina_atompair,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9986655244924361,0.9420660179496052,0.9952670310543833,,,,0.8402015921931175,0.4343607594244412,0.957743038593063,,,,0.7490245122561281,0.25235798357603967,0.9787441974102126,,,
hiv,classification,maccs,butina_atompair,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984780358122459,0.935468901375769,0.9948700723686219,,,,0.7549859093865163,0.2441688691793643,0.9653150952613581,,,,0.7992293435971832,0.3395886155708296,0.9662838993403372,,,
hiv,classification,maccs,butina_atompair,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9985159366505154,0.9405243116365702,0.9947784665180616,,,,0.7769007216461854,0.2375773603637,0.9697117733268197,,,,0.7732160835640574,0.3353750177169327,0.9733691668702663,,,
hiv,classification,maccs,butina_atompair,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984010884518024,0.9320931604867376,0.9943815078323002,,,,0.82890418421717,0.3175639363679684,0.9682462139716659,,,,0.790355446496477,0.38902364605905004,0.961397507940386,,,
hiv,classification,maccs,butina_maccs,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984325641621322,0.9394711787491927,0.9948090018015817,,,,0.7703615439579226,0.2449308375213993,0.9714215925744992,,,,0.6721608595648534,0.12845568035350108,0.9704373320302956,,,
hiv,classification,maccs,butina_maccs,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984032769349178,0.938096706871938,0.9946868606675013,,,,0.7903865847414235,0.29332838814295475,0.9716658524670249,,,,0.6523970937141842,0.10446041896478954,0.9711702907402883,,,
hiv,classification,maccs,butina_maccs,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984877687393693,0.9422443900865114,0.9947784665180616,,,,0.7851455573231129,0.2560370584671556,0.9706888128969223,,,,0.6753086601716607,0.08135448944007358,0.9748350842902517,,,
hiv,classification,maccs,butina_maccs,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9985397196261683,0.9431832502779098,0.9948090018015817,,,,0.7541073910770753,0.24080177288833496,0.975085490962384,,,,0.7135138907097817,0.12948288847574554,0.9714146103102859,,,
hiv,classification,maccs,butina_maccs,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9984633375066567,0.9406286750878952,0.9948700723686219,,,,0.7784735882050539,0.25764921345465996,0.9699560332193454,,,,0.6719278404606641,0.09799966336637664,0.9726362081602736,,,
hiv,classification,maccs,butina_morgan,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9986596061356281,0.9480637425363511,0.9951143546367828,,,,0.8009922089601846,0.26006943497025176,0.9680019540791402,,,,0.793918425080397,0.25026375127646144,0.9714146103102859,,,
hiv,classification,maccs,butina_morgan,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.998979084329825,0.9560121287746832,0.995755595590705,,,,0.8174247788114569,0.2766730946472439,0.9682462139716659,,,,0.8263673486919412,0.33043091550846154,0.9623747862203762,,,
hiv,classification,maccs,butina_morgan,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9988214509941874,0.9518447051872639,0.9950532840697426,,,,0.7804034157832744,0.20858275882348737,0.9670249145090376,,,,0.8135688787766884,0.2542473682633605,0.9677498167603225,,,
hiv,classification,maccs,butina_morgan,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9986973387764319,0.9474081108568267,0.9950838193532627,,,,0.7807483571961983,0.22756218735722433,0.9702002931118711,,,,0.8013041959013821,0.26321770262407845,0.9701930124602981,,,
hiv,classification,maccs,butina_morgan,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9986408163830581,0.9458001464592949,0.9949311429356622,,,,0.7754395327175349,0.2650853820577251,0.9672691744015632,,,,0.7762104123946229,0.210799594829692,0.967505497190325,,,
hiv,classification,maccs,random,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9989644055077458,0.9548301613522676,0.9956639897401447,,,,0.8418028372759245,0.42135815325142545,0.9633610161211529,,,,0.8168745727956255,0.41739879225304255,0.9697043733203029,,,
hiv,classification,maccs,random,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9988960564409591,0.9542382345750267,0.9953586369049436,,,,0.8278685651778517,0.44273286659788263,0.9706888128969223,,,,0.8508101257150688,0.43078780104399117,0.967505497190325,,,
hiv,classification,maccs,random,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9987456643336986,0.9463395150268382,0.9951143546367828,,,,0.82514439312357,0.4528347379927386,0.9680019540791402,,,,0.8499336618650493,0.4792977588548961,0.9709259711702908,,,
hiv,classification,maccs,random,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.998882878755361,0.9539155826154126,0.9952975663379034,,,,0.8198232930118294,0.4415832175134269,0.9655593551538837,,,,0.811133044171019,0.4440551508570612,0.9694600537503054,,,
hiv,classification,maccs,random,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9985441469585609,0.9406119423301644,0.994625790100461,,,,0.833577871074574,0.43828968085194836,0.9704445530043967,,,,0.8496561684563106,0.4104199554018944,0.9736134864402639,,,
hiv,classification,morgan,bm_scaffold,deterministic,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999138662891093,0.9961635944250022,0.9997557177318391,,,,0.7339341187574957,0.2980809745117346,0.9763067904250122,,,,0.8327645189270366,0.4199339427543266,0.9638407036403616,,,
hiv,classification,morgan,butina_atompair,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999040674362205,0.9956545938917478,0.999725182448319,,,,0.821627527705863,0.3145757839981431,0.9665363947239863,,,,0.7870781366592048,0.40167781378524164,0.9789885169802102,,,
hiv,classification,morgan,butina_atompair,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9998830230628283,0.9943607426886949,0.9996641118812788,,,,0.8474595531587058,0.4948841634368615,0.9594528578407425,,,,0.7661356994286617,0.26808648878351066,0.9775225995602248,,,
hiv,classification,morgan,butina_atompair,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999220879692797,0.9958735422905791,0.9997557177318391,,,,0.8181064383264688,0.34087518414600326,0.9702002931118711,,,,0.8109045885378526,0.3714498827257352,0.9687270950403127,,,
hiv,classification,morgan,butina_atompair,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999515571084844,0.9984327879511716,0.9997557177318391,,,,0.7532462077572963,0.25589556428269833,0.9692232535417684,,,,0.8064067874821713,0.2900113461359428,0.9726362081602736,,,
hiv,classification,morgan,butina_atompair,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999311452174677,0.9965582785777765,0.9996641118812788,,,,0.8720077143122892,0.4350058683147008,0.97361993160723,,,,0.8259689755621565,0.47407805603271347,0.9648179819203518,,,
hiv,classification,morgan,butina_maccs,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999366535856005,0.997934262155981,0.9996335765977588,,,,0.786173333906595,0.21119025117000198,0.9697117733268197,,,,0.7686800526662277,0.20074242495560718,0.9687270950403127,,,
hiv,classification,morgan,butina_maccs,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999197045497041,0.9973781943233535,0.9996641118812788,,,,0.813840085765489,0.2479560567916727,0.9689789936492428,,,,0.7291470186464118,0.17764353104202643,0.9716589298802835,,,
hiv,classification,morgan,butina_maccs,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999220123122693,0.9975290506448407,0.9996335765977588,,,,0.8196702516005265,0.2509915850553216,0.9714215925744992,,,,0.7273485440279844,0.17041204082861547,0.974102125580259,,,
hiv,classification,morgan,butina_maccs,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999407459296775,0.9981369898032437,0.9996641118812788,,,,0.7967459664470276,0.21207544079894253,0.974352711284807,,,,0.7467488253479551,0.1960232400297578,0.9709259711702908,,,
hiv,classification,morgan,butina_maccs,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.999943481353587,0.9982086090447422,0.999725182448319,,,,0.8057875107431587,0.2252003498149957,0.9677576941866145,,,,0.7323216624118729,0.1720585377000156,0.9726362081602736,,,
hiv,classification,morgan,butina_morgan,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9998952126672858,0.995562495599804,0.9996335765977588,,,,0.8004965932529791,0.3349552858869065,0.9723986321446019,,,,0.7818244939723814,0.23804884285528594,0.9704373320302956,,,
hiv,classification,morgan,butina_morgan,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999168843491594,0.9961903876965037,0.9996946471647989,,,,0.8162213157230362,0.30854895030789237,0.9684904738641915,,,,0.8535609205346981,0.33719355332102774,0.961397507940386,,,
hiv,classification,morgan,butina_morgan,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9998883948763598,0.9953930325092557,0.9996030413142386,,,,0.7961629801294113,0.20982467975098326,0.966780654616512,,,,0.8248031496062991,0.3163197553994499,0.9699486928903005,,,
